,name,date,votes,all_votes,winner,win_difference
2688,karen takes fem fur red shopping for clothes (much to red's dismay) sythe catcalls,2018-06-17 22:58:27.354391791+00:00,3,43,False,0
9197,nibbly keidranised and her body dress for the holidays ,2020-12-21 01:06:09.453252342+00:00,3,20,False,0
2642,baby versions of the main four.,2018-06-11 00:29:54.728665350+00:00,3,27,False,0
6164,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-02-24 00:28:21.160623868+00:00,3,22,False,0
1201,"seraphina, punk rock star!",2017-10-16 22:42:14.504847455+00:00,3,33,False,0
2461,delivery/pizza tom's job interview -anteiku lynn knoll branch (tokyo ghoul),2018-05-13 21:09:28.715004127+00:00,3,33,False,0
5695,"colin let's loose his inner pup frolicking in the snow, much to sam's amusement",2019-12-09 02:50:20.837453300+00:00,3,14,False,0
9279,"a ""friendly"" sparring match was organized by a human military ship's crew while moored at the basidian port. their best fighter is eventually bested by the basitin warrior. the human's comrades are very upset with her failure.",2021-01-04 00:10:34.209153112+00:00,3,28,False,0
11266,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2021-07-19 03:11:31.331594613+00:00,3,23,False,0
11226,first keidran(saber-toothed cat) to walk on two legs,2021-07-19 00:38:39.758861199+00:00,3,32,False,0
11261,hairball gag remake (or reimagined),2021-07-19 03:11:31.331594613+00:00,3,25,False,0
11455,"windstraw making biscuits (also, wearing her original bandana from her ref sheet cuz it's cute!)",2021-09-13 01:15:50.661559308+00:00,3,29,False,0
9277,maren lounging on a rug in front of the fireplace,2021-01-04 00:10:34.209153112+00:00,3,30,False,0
11380,roberto reference sheet,2021-09-06 04:00:32.176678542+00:00,3,19,False,0
11365,a young windstraw riding on the shoulders of a younger version of the maned wolf from stilt wolf redux,2021-09-06 04:00:32.176678542+00:00,3,23,False,0
1491,"one confused squirrel rani as launchpad mcquack in the pilot seat, and a quiet concerned keidran nibs in passenger.",2017-12-10 21:15:21.171180463+00:00,3,29,False,0
11251,literary device guy from page 224. appears once again in order to momentarily break away from the action.,2021-07-19 03:11:31.331594613+00:00,3,20,False,0
9361,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-10 21:09:37.664629091+00:00,3,13,False,0
8083,"""what is this, a crossover episode?"" with brutus and colin",2020-09-06 20:56:42.945912909+00:00,3,18,False,0
3652,seraphina roasting chestnuts with dragon fire,2018-12-16 21:08:51.371820962+00:00,3,46,False,0
3042,the fight between the main character and hornet from hollow knight,2018-08-19 23:29:28.163445356+00:00,3,25,False,0
9378,chibi nibbly ,2021-01-10 23:48:07.627680180+00:00,3,21,False,0
1444,"wrinry is convinced to wear cloths, much to her annoyance.",2017-11-19 23:22:03.372882825+00:00,3,45,False,0
10726,a redraw of the last panel of page 223 ( badass demon dragon),2021-06-13 23:15:44.876760374+00:00,3,31,False,0
10703,"before meeting euchre or becoming grand templar, mary silverlock, as a young adult in her prime, turns into a snow wolf keidran. she uses perfect transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-06-13 21:22:47.081741799+00:00,3,26,False,0
8580,let’s play a game of hide and seek with ms. nibbly! she is hidden somewhere in this picture,2020-10-18 23:06:48.471237447+00:00,3,25,False,0
2430,a keidran/bastion skeleton,2018-05-07 00:28:51.088087362+00:00,3,26,False,0
5591,"updated drawing of the goble goble comic page published: november 30, 2013",2019-11-25 02:28:16.219295746+00:00,3,13,False,0
5595,basitins judging modern militaries with either awe or uncaring expression,2019-11-25 02:28:16.219295746+00:00,3,16,False,0
2391,more kitty pants i.e. human from the waist up and anthro from the waist down.,2018-05-06 22:05:01.943006749+00:00,3,41,False,0
10738,maren discovers sythe’s weakness to belly rubs,2021-06-13 23:15:44.876760374+00:00,3,27,False,0
2394,"muscle head general as gunny sgt. hartman in ""full metal jacket"" the basitin version",2018-05-06 22:05:01.943006749+00:00,3,35,False,0
8899,"captain jenny basks in her newest and greatest treasure, brutus.",2020-11-23 02:02:25.533239750+00:00,3,25,False,0
10718,"nibbly’s source of true power revealed... sneaking into an open window at templar academy she's spotted getting into an entire bag of blue ""doritos"".",2021-06-13 21:22:47.081741799+00:00,3,21,False,0
5546,a cute / sexy pinup of warning (fluff kevlar),2019-11-24 22:59:39.337171984+00:00,3,19,False,0
2402,red in his original style rocking out to some metal. \m/,2018-05-06 22:05:01.943006749+00:00,3,35,False,0
9616,followup to half-dragon meetup: seraphina is flirting with sivil - wrinry tries to figure out if she should feel awkward or funny about someone flirting with her clothes,2021-02-07 22:50:41.202700005+00:00,3,28,False,0
854,wrinry is finally convinced (begrudgingly) to wear cloths,2017-08-27 20:57:03.531119374+00:00,3,57,False,0
12104,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-11-22 00:41:04.074092985+00:00,3,20,False,0
5084,"a twokinds time period version of the poster for ""attack of the 50 foot woman""",2019-10-06 21:48:18.355421967+00:00,3,14,False,0
869,eric paints an image of merie on dry land - much to her dismay,2017-08-27 23:12:50.243073534+00:00,3,51,False,0
5278,what if: sealeen & lynn family portrait,2019-11-03 22:48:42.405331100+00:00,3,9,False,0
9619,maren had a dream of her and sythe family portrait  ,2021-02-08 00:23:00.867468861+00:00,3,33,False,0
5267,pine marten keidran,2019-11-03 22:48:42.405331100+00:00,3,9,False,0
228,updated bust chart of all female characters,2017-05-10 02:21:09.014198916+00:00,3,21,False,0
5123,sythe’s personal thoughts on maren,2019-10-06 23:16:47.926935096+00:00,3,23,False,0
5461,nibbly discovers static electricity after strolling over a wool rug (nibbly pom pom),2019-11-18 00:26:53.059263870+00:00,3,17,False,0
5421,redux of 'gobble gobble' from 2013,2019-11-17 22:20:41.455981072+00:00,3,19,False,0
112,an angry wrinry stomping her feet with puffed out cheaks,2017-04-16 23:16:00.812988010+00:00,3,54,False,0
5379,"re-draw of the gobble gobble comic back in november 30, 2013",2019-11-11 01:57:51.945433988+00:00,3,12,False,0
11869,keidran tribes come together for a day of peace and thanksgiving ,2021-11-07 21:41:39.711915110+00:00,3,23,False,0
905,karen bikini pin-up,2017-09-10 19:49:08.518828907+00:00,3,58,False,0
8776,adira making mixed drinks ,2020-11-16 00:44:14.838964309+00:00,3,25,False,0
11576,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation. not being recognized, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-09-20 04:37:55.119177726+00:00,3,29,False,0
55,twokinds cast as mass effect andromeda cast,2017-04-09 23:33:42.407810162+00:00,3,50,False,0
11838,mimi the picarto mascot watches the twokinds stream while eating pretzels.,2021-10-11 03:52:39.165072491+00:00,3,24,False,0
361,euchre's flawless transformation,2017-06-05 01:50:14.107903050+00:00,3,43,False,0
328,ms. nibbly sleeping on karens face like a kitten,2017-05-22 01:01:52.212105333+00:00,3,38,False,0
10584,sythe tries to bathe cat maren. but she shows herself to be very afraid of water and rebellious,2021-06-06 21:42:44.224671268+00:00,3,33,False,0
11815,genderbent au scene: rane learns to control his shapeshifting from his uncle thorn (like in page 1066),2021-10-11 03:52:39.165072491+00:00,3,20,False,0
313,team a as prohibition-era gangsters,2017-05-21 23:04:30.607272074+00:00,3,40,False,0
9573,party animals' redraw (the cast as their animal counterparts),2021-02-07 21:06:07.737048811+00:00,3,25,False,0
393,ms. nibbly sleeping on karens face like a kitten,2017-06-05 02:58:20.745799997+00:00,3,33,False,0
379,"to make things more even, a male bust chart of the lovely genderbent ladies.",2017-06-05 02:44:58.102213428+00:00,3,28,False,0
8720,nibbly cuddling with voodoo doll sythe,2020-10-26 00:21:51.451789436+00:00,3,21,False,0
5175,what if: sealeen & lynn family portrait,2019-10-13 21:48:35.977927101+00:00,3,14,False,0
9588,the wolf club. only the coolest of the coolest wolves meet up at this luxurious bar and grill.,2021-02-07 21:06:07.737048811+00:00,3,30,False,0
11929,anklet of humanification - human vehra - her memories restored in this new form,2021-11-08 01:37:11.515622008+00:00,3,21,False,0
5194,lynn and sealeen they get their first kiss,2019-10-13 23:15:48.215111589+00:00,3,14,False,0
1069,sunny day stroll with who ever you feel like drawing.,2017-09-25 01:53:00.711611365+00:00,3,26,False,0
9567,karen & maren dressed as liz & patty from soul eater,2021-02-07 21:06:07.737048811+00:00,3,22,False,0
8438,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2020-10-05 02:41:56.772601645+00:00,3,22,False,0
9584,the templar exploration corps is having a crisis- their explores keep coming back with a few extra members like there new lovers ,2021-02-07 21:06:07.737048811+00:00,3,26,False,0
557,team b encounters a tree snare. (someone is hanging upside down from a tree trap.),2017-06-25 23:01:33.089408584+00:00,3,47,False,0
10868,maren looking beautiful in her sundress while out in a gentle summer rain shower,2021-06-21 02:11:44.323992664+00:00,3,23,False,0
5026,"the cartographers and tigress noble invited to a show by a tribe of tiger actors/actress. the tigress embarrassed by the show, with the cartographers intrigued by it.",2019-08-19 00:15:34.707355723+00:00,3,25,False,0
1295,the masks in your current style. if that would be considered a spoiler then just neutral.,2017-11-05 21:08:56.565389870+00:00,3,59,False,0
10832,ghostfox82 dominates rhguy69 in a 1v1 fps match.,2021-06-20 21:15:24.791307600+00:00,3,23,False,0
711,sombra nibbly!,2017-07-30 22:57:43.397246745+00:00,3,28,False,0
832,"mrs. nibbly in makoto nanaya's (blazblue) outfit, letting her take a fighting pose.",2017-08-20 23:48:55.694841418+00:00,3,31,False,0
5012,the return of pet daughter: confusion on what to wear for her first date,2019-08-19 00:15:34.707355723+00:00,3,21,False,0
8786,eric as the grand templar,2020-11-16 02:29:22.448401523+00:00,3,18,False,0
9717,"monty python: sarah, sealeen, and landen as the frenchmen in the castle",2021-02-14 23:56:45.059357751+00:00,3,25,False,0
6621,human explorers visit the western basitin territory and try to establish trade and gifts to the them to to build trade agreement with them. ,2020-04-12 23:58:02.835450050+00:00,3,18,False,0
1383,the seer's daughter and her menagerie of critters.,2017-11-12 22:08:29.456514053+00:00,3,37,False,0
6453,sythe in fancy clothing and maren (still human) wearing forest wolf tribal garb. (something about their normal clothes being in the wash.),2020-03-23 00:33:56.915242828+00:00,3,17,False,0
10968,"prepare for boarding! captain jenny raids erik's ship, but he's too interested in painting her to be scared",2021-07-04 21:50:13.077391783+00:00,3,22,False,0
8960,"red chats with sythe about his theatre days, and surprises him with his literary knowledge.",2020-12-06 21:35:30.878208171+00:00,3,29,False,0
4988,"maren waking up from a dream where she (human or keidran form) is at the altar, about to get married to sythe",2019-08-18 20:21:03.313929711+00:00,3,29,False,0
4987,magpie in her usual tom-boy outfit attempting to repair a vehicle of some sort (maybe an old pickup or a wagon?),2019-08-18 20:21:03.313929711+00:00,3,24,False,0
8933,keidran nibbly as a valkyrie,2020-11-23 02:46:32.998892769+00:00,3,21,False,0
5339,maren says she should groom sythe since he's filthy. sythe points out he just had a bath and is completely clean. maren bumps him into the dirt.,2019-11-10 21:39:54.593753470+00:00,3,23,False,0
5092,"the cartographers chatting with minor feline clan keidran leaders, while the tigress noble guards them from the minor feline clan females “interested” in the humans.",2019-10-06 21:48:18.355421967+00:00,3,19,False,0
636,karen gets another pair of ears! (basitin),2017-07-16 21:39:10.442342141+00:00,3,38,False,0
6451,nibs recreates the coppertone logo with maren on the beach. sythe appreciates the view,2020-03-23 00:33:56.915242828+00:00,3,22,False,0
8306,all of the virgins in the cast get teleported into a room and can't leave until they figure out what they have in common.,2020-09-20 23:08:55.432815027+00:00,3,24,False,0
5305,a curious mrs nibbly crawls up sythe's pants leg. panic ensues.,2019-11-04 00:07:39.763783951+00:00,3,15,False,0
5358,our (relatively) intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-11 00:21:52.783873324+00:00,3,16,False,0
8380,the explorers study ancient wall paintings in company of tigress.,2020-10-04 23:21:45.723275227+00:00,3,21,False,0
10830,hairball bit remake,2021-06-20 21:15:24.791307600+00:00,3,21,False,0
8879,biological differences between the main mekkan species (and maybe windstraw's),2020-11-22 23:57:36.912202643+00:00,3,27,False,0
10788,"smug wolf maren looking down at viewer during a full moon, so her wolf instincts fully took over.",2021-06-14 01:34:25.903494133+00:00,3,22,False,0
788,eric gets a chance to draw merie the mermaid,2017-08-14 00:29:55.044529405+00:00,3,44,False,0
8416,adora making mixed drinks for patrons at the bar,2020-10-05 01:17:03.354470477+00:00,3,21,False,0
4868,"my sketch idea is red ""experimenting"" on cat maren with catnip, needless to say it works and scythe is a little freaked out by it. ",2019-06-30 23:26:08.895335324+00:00,3,18,False,0
8736,"karen shows a different side to herself, telling madelyn about her private fears and insecurities hiding under the happy exterior while they're trapped in the dungeons.",2020-11-15 22:12:10.258862555+00:00,3,29,False,0
3696,the explorer has decorated her new tail. it's previous owner is not amused.,2018-12-17 01:01:41.638440251+00:00,3,41,False,0
4845,the return of pet daughter: confusion on what to wear on her first date,2019-06-30 21:48:22.906570385+00:00,3,26,False,0
4878,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",2019-06-30 23:26:08.895335324+00:00,3,11,False,0
7515,snow wolves playing hockey,2020-07-06 02:22:03.453672329+00:00,3,18,False,0
10169,"a huge, dragon-sized nibbly smugly flaunting her pet sythe (jabba and slave leia style) ",2021-04-11 23:11:25.683055885+00:00,3,33,False,0
3234,"frankenstein monster w/ different body parts of all wolf, tiger, fox,dragon,basitin & etc",2018-10-14 21:09:02.870503848+00:00,3,36,False,0
4049,the stone guardian family (w/wife & child),2019-02-04 02:10:46.116414345+00:00,3,28,False,0
6912,nibbly steal karens ears which turn out to be fake. karen gets a mental breakdown as her whole life is a lie,2020-05-11 00:23:39.234491162+00:00,3,20,False,0
4111,"maren tavernmage: maren discovers magic, and uses it to clean all the things",2019-02-11 03:12:32.559740454+00:00,3,38,False,0
10595,an alluring pinup of iris in bed (good morning series),2021-06-06 21:42:44.224671268+00:00,3,28,False,0
1825,nibbly vs small kirara ( inuyasha)who is cuter contest,2018-02-04 23:29:05.258333886+00:00,3,25,False,0
1828,anklet of humanification: the return of vehra,2018-02-04 23:29:05.258333886+00:00,3,34,False,0
4605,"sythe and mrs nibbly encounter au versions of themselves, where nibs is the keidran and sythe the faithful animal. ",2019-04-21 22:00:16.095302920+00:00,3,43,False,0
7980,karen planning out maren and sythe’s wedding with madelyn,2020-08-23 23:15:50.064954856+00:00,3,27,False,0
3460,"two children (one human, one keidran) playing together",2018-11-18 22:38:24.727572343+00:00,3,45,False,0
7229,sealeen looking cute in a sundress,2020-06-14 21:28:16.028799488+00:00,3,25,False,0
8218,a young sythe learning about human customs during his time living among them to better become a diplomat. ,2020-09-14 01:16:34.331524626+00:00,3,22,False,0
6817,good morning vivian (bloodline),2020-05-04 01:06:05.812567066+00:00,3,16,False,0
4586,basitin saber tail lessons,2019-04-15 01:10:36.200149732+00:00,3,41,False,0
4553,cathleen telling cornelius she’s pregnant,2019-04-14 23:42:22.538874529+00:00,3,48,False,0
7296,a wolf wears a skin suit to blend in with humans ,2020-06-15 01:53:25.031536901+00:00,3,14,False,0
2322,albion alabaster eating a tin can,2018-04-22 20:05:21.562154961+00:00,3,39,False,0
2294,bird/avian race to show design. ,2018-04-16 01:13:42.874798288+00:00,3,35,False,0
2040,eric steers the na'rella through stormy seas.,2018-03-11 20:02:31.818819144+00:00,3,26,False,0
2037,tracksuits the second. squatting taverndatter sisters/gopnitsas.,2018-03-11 20:02:31.818819144+00:00,3,19,False,0
6870,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-05-10 22:47:10.357740442+00:00,3,18,False,0
3312,sealeen & lynn discuss the art of diplomacy over dinner.,2018-10-28 20:19:54.958832668+00:00,3,43,False,0
7861,a historically accurate knights templar (with iconic bucket helmet) accuses a cute dark skinned twokinds templar for being a witch after seeing her use magic.,2020-08-16 20:15:10.810711833+00:00,3,14,False,0
8021,"nibbly cuddling with voodoo doll sythe. sythe can't help but to hug the air, confusing maren. ",2020-08-24 02:02:47.368074741+00:00,3,17,False,0
4089,"concept drawing of a large, hagrid-like, bear keidran",2019-02-11 01:08:40.685167559+00:00,3,49,False,0
8255,sportscaster brutus enthusiastically brings the news,2020-09-20 20:12:32.345967329+00:00,3,26,False,0
7516,"squirrel maren cuddling sythe, who is visibly excited and confused",2020-07-06 02:22:03.453672329+00:00,3,24,False,0
10221,"a minor diplomatic incident occurs when the tiger diplomatic party is invited to the legacy estate for negotiations. where they are introduced to the legacys, much to iris's embarrassment. ",2021-04-12 01:25:55.983777768+00:00,3,31,False,0
3973,eric joins the rest of the cast on the isles of aphrodisiac,2019-01-21 00:13:54.252401293+00:00,3,33,False,0
2273,sythe as a reluctant squirrel mascot for nibbly world.,2018-04-15 22:07:50.650701556+00:00,3,63,False,0
3311,"karen becomes an adrakist, much to her joy.",2018-10-28 20:19:54.958832668+00:00,3,37,False,0
4490,"adrakist keidran nibbly flying around the manor grounds, looking for trees with acorns to collect for the winter.",2019-04-08 00:52:05.462310872+00:00,3,33,False,0
1669,wrinry as a baby getting into some mischief.,2018-01-14 21:04:37.546618818+00:00,3,41,False,0
3414,"please ,let all your charackters blep "":-9"" !!!",2018-11-12 00:32:55.510927387+00:00,3,29,False,0
7326,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts for peaceful relations.",2020-06-21 20:23:31.791617994+00:00,3,20,False,0
9826,"a minor diplomatic incident occurs when the tiger diplomatic party is invited to the legacy estate for negotiations. where they are introduced to the legacys, much to iris's embarrassment. ",2021-02-21 23:41:13.761783377+00:00,3,31,False,0
1677,"sythe trades his ""stupid"" ponytail for a mullet",2018-01-14 21:52:59.747359845+00:00,3,48,False,0
8204,sythe stuck in a zoo as an exhibit.,2020-09-14 01:16:34.331524626+00:00,3,23,False,0
7195,the assassin twins in the world of assassins creed,2020-06-07 23:06:57.839425018+00:00,3,16,False,0
7164,"stoneward is a terminator, sent back from the future to execute the hapless waitress maren t. connor. he zeroes in on her, turning happy hour into a panic.",2020-06-07 21:41:27.900409848+00:00,3,17,False,0
6936,good mooring na'rella,2020-05-11 00:44:10.222954210+00:00,3,15,False,0
8292,keidran heavy metal band,2020-09-20 21:33:39.490677209+00:00,3,22,False,0
9846,"sythe reenacts the end of neverending story, chasing down rom and rem atop a giant, flying mrs. nibbly.",2021-02-22 01:26:51.149651894+00:00,3,16,False,0
9985,how the artic wolf and northern basitin meet and later become a couple.,2021-03-22 02:44:11.121138440+00:00,3,35,False,0
10027,"a selection of posters and advertisements from around mekkan, including templar propaganda, calls to war, and classified ads.",2021-04-04 21:41:18.457258680+00:00,3,24,False,0
7091,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-24 22:41:01.279010468+00:00,3,10,False,0
1582,"wrinry is convinced to wear cloths, much to her annoyance ",2017-12-18 01:11:41.945103856+00:00,3,25,False,0
9934,colin and sam on a walk!,2021-03-21 23:42:59.864908997+00:00,3,26,False,0
4377,"red dressed as dante from devil may cry series, carrying dante's big sword",2019-03-17 20:09:07.409515805+00:00,3,40,False,0
9975,nibbly keidranized meeting sythe's family,2021-03-22 01:44:51.115335646+00:00,3,23,False,0
6857,the tiger village is attacked and the human explorers must defend their new home,2020-05-10 21:14:35.571780651+00:00,3,20,False,0
1963,wrinry enjoying a good sleep,2018-02-19 00:08:33.574779032+00:00,3,40,False,0
7362,wolf soldier and human soldier dueling on the battlefield.,2020-06-21 22:25:54.960175468+00:00,3,21,False,0
6938,human to tiger culture progression chart of the human that was with the tiger entourage.,2020-05-17 21:09:33.391342356+00:00,3,14,False,0
4515,"keidran nibbly starts hoarding food for winter, hiding stolen food in random places in the estate.",2019-04-14 20:02:02.309131876+00:00,3,61,False,0
7899,magpie refsheet,2020-08-17 01:32:16.465017837+00:00,3,23,False,0
8081,"magic gone wrong: seraphina has become human, and sealeen and landen are adrakists!",2020-09-06 20:56:42.945912909+00:00,3,18,False,0
3425,adrakist seraphina & dragon girl wrinry meet/argue over who is more of a dragon.,2018-11-12 01:58:30.439273737+00:00,3,39,False,0
1733,same-name cop crossover. alice from caribbean blue and lt. alice reed!,2018-01-21 21:38:10.578852645+00:00,3,23,False,0
2252,wrinry's first time flying after getting her wings back.,2018-04-09 02:06:48.767839462+00:00,3,31,False,0
2234,"a guard attempts to charm a female basitin by ""accidentally"" flashing some ankle, so lewd!",2018-04-09 00:36:44.274857242+00:00,3,54,False,0
9901,karen asking maren if she can be the maid of honor at her and sythes' wedding ,2021-03-21 21:11:21.363027135+00:00,3,36,False,0
6286,"sythe meets squirrel maren, he isn’t sure how to feel about the new change, but his tail is wagging for some reason",2020-03-09 01:02:15.533083341+00:00,3,18,False,0
1899,nibbly rocking out to some metal. \m/,2018-02-12 01:00:54.622676335+00:00,3,29,False,0
10068,"carver is enjoying the good life. he's lounging on the beach, sipping tropical drinks, and being waited on hand and foot by some lovely west basitin ladies.",2021-04-05 02:13:54.680717527+00:00,3,27,False,0
4251,hueyhueycoyotl from no evil,2019-03-03 23:20:50.817894144+00:00,3,26,False,0
3872,the guardian as the thinker,2019-01-13 21:00:17.472405339+00:00,3,34,False,0
11287,vehra desperately trying to remember herself by feverishly attempting to draw a picture of what she recalls of her home on the isles on the wall of her room. ,2021-09-05 23:04:33.826362502+00:00,3,27,False,0
10423,good morning brutus,2021-05-17 02:04:17.245532144+00:00,3,27,False,0
2762,saria cosplays as jessica rabbit,2018-06-24 22:52:43.225474232+00:00,3,54,False,0
3546,wolfred as ralsei,2018-11-25 23:43:17.363533431+00:00,3,23,False,0
10318,remus wearing the cone of shame after his run in with nibs,2021-04-19 03:00:35.785879893+00:00,3,28,False,0
3843,we have many types of mammal characters and we have seen a reptile. let's see a bird character!,2019-01-07 00:41:14.453193750+00:00,3,40,False,0
6768,sythe has his sandcastle destroyed by nibbly bursting form it.,2020-05-03 22:20:24.390806807+00:00,3,22,False,0
11156,dj dragon is told off by management for transforming a troublesome guest.,2021-07-18 21:22:56.956436623+00:00,3,27,False,0
7448,everyone celebrating the 4th of july at a barbecue,2020-07-05 20:53:55.117462034+00:00,3,16,False,0
7454,the explorers observe how the tigers hunt their food,2020-07-05 22:51:21.383213788+00:00,3,20,False,0
11045,good morning lioness saria,2021-07-11 21:24:48.938744432+00:00,3,30,False,0
2853,[database error] having a nightmare about fem!sythe hitting on him,2018-07-15 23:17:11.131952885+00:00,3,58,False,0
10351,"mary silverlock, as a young adult in her prime, uses transformation magic. she turns into a snow wolf keidran, in her private quarters, to test how the spell works out of morbid curiosity.",2021-05-16 21:44:19.145160565+00:00,3,30,False,0
3832,aftermath of christmas party,2019-01-06 23:48:13.341432161+00:00,3,36,False,0
6407,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-03-22 21:26:18.542548294+00:00,3,16,False,0
11345,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation while disrobed and feeling her fur. not being recognized and mistaken for an actual keidran, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-09-06 02:52:27.459815576+00:00,3,21,False,0
3847,gender-swapped karen and maren,2019-01-07 00:41:14.453193750+00:00,3,43,False,0
11061,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-07-11 21:24:48.938744432+00:00,3,21,False,0
2930,a pair of kangaroos fighting (keidran),2018-08-06 01:56:26.910131754+00:00,3,23,False,0
10054,"sythe as minsc from balder's gate telling bedtime stories to mrs. nibbly as boo, while maren as dynaheir is wondering if minsc is loosing his mind.",2021-04-04 23:29:38.195591395+00:00,3,15,False,0
4228,mardi gras festival,2019-03-03 21:56:58.442548813+00:00,3,46,False,0
3575,"santabaster’s revenge: alabaster, still dressed in his santa costume, takes revenge by stealing christmas. ",2018-12-09 21:05:38.320427102+00:00,3,38,False,0
3868,two kinds into the spider verse!,2019-01-13 21:00:17.472405339+00:00,3,23,False,0
2785,nibbly & fidget (from dust: an elysian tale) having fun,2018-06-25 00:03:32.626162682+00:00,3,64,False,0
3802,mrs nibbly taking a confused sythe for a walk on a leash.,2019-01-06 22:20:06.068538581+00:00,3,44,False,0
3124,corgi & shiba keidran,2018-09-09 23:08:08.075558020+00:00,3,31,False,0
2766,twokinds cast as characters from cowboy bebop,2018-06-24 22:52:43.225474232+00:00,3,58,False,0
2145,sealeen dressed up & lookin' pretty.,2018-03-18 22:53:24.968323938+00:00,3,44,False,0
3557,the world of twokinds taking place in the old west.,2018-11-26 00:54:03.366622912+00:00,3,47,False,0
6379,anthro nibs selling acorns form a long jacket,2020-03-16 04:06:01.909621918+00:00,3,19,False,0
2798,"frankenstein monster with different body parts of all wolf, tiger, dragon,basitin and etc",2018-07-15 20:05:08.221195054+00:00,3,53,False,0
11760,detritus handing out candy during halloween. ,2021-10-10 23:52:29.177745044+00:00,2,30,False,0
4616,low-gravity magic,2019-04-21 23:48:34.206895913+00:00,2,32,False,0
7425,"in a modern au, sythe gives maren a subtleseed necklace.",2020-07-05 20:53:55.117462034+00:00,2,22,False,0
4147,reno slips love potion in keiren’s drink. it backfires.,2019-02-17 21:03:31.311546809+00:00,2,40,False,0
5279,kinds of wolves in mekkan refsheet,2019-11-03 22:48:42.405331100+00:00,2,16,False,0
7178,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-06-07 21:41:27.900409848+00:00,2,14,False,0
11921,human and wolf girl from getting friendly watching movies and eating snacks together ,2021-11-08 01:37:11.515622008+00:00,2,32,False,0
7424,special reference sheet windstraw,2020-07-05 20:53:55.117462034+00:00,2,16,False,0
11397,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-09-12 22:03:59.150283064+00:00,2,26,False,0
11404,good morning madelyn,2021-09-12 22:03:59.150283064+00:00,2,28,False,0
5130,xipe totec from no evil,2019-10-07 00:32:09.605906098+00:00,2,8,False,0
5157,sythe thoughts on maren,2019-10-13 20:15:08.518644558+00:00,2,19,False,0
7604,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-07-13 03:17:01.316433603+00:00,2,13,False,0
1509,"wrinry is convinced  to wear cloths finally, much to her annoyance.",2017-12-10 22:27:17.769030883+00:00,2,26,False,0
11408,"the female basitin from notable civilizations, going on a date",2021-09-12 22:03:59.150283064+00:00,2,33,False,0
7450,"squirrilified maren fights the influence of nibbly, who keeps trying to fondle 'her' new bosom.",2020-07-05 20:53:55.117462034+00:00,2,18,False,0
7197,a pouncing windstraw misses her toy mouse target!,2020-06-07 23:06:57.839425018+00:00,2,15,False,0
7200,the explorers study ancient wall paintings in company of tigress.,2020-06-07 23:06:57.839425018+00:00,2,14,False,0
7193,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts",2020-06-07 23:06:57.839425018+00:00,2,14,False,0
1425,"bagi and ryu from ""bagi, the monster of mighty nature"".",2017-11-19 21:14:00.680232302+00:00,2,28,False,0
5083,"a norwegian forest cat keidran, dressed in viking warrior armor/garb, riding aboard a viking ship with other fellow viking cat keidran, all sailing for war.",2019-10-06 21:48:18.355421967+00:00,2,18,False,0
7173,team b are astronauts landing on mars!,2020-06-07 21:41:27.900409848+00:00,2,17,False,0
5141,tk characters as fellowship of the ring.,2019-10-07 00:32:09.605906098+00:00,2,13,False,0
5108,adira at work costumed as elvira for the season.,2019-10-06 23:16:47.926935096+00:00,2,14,False,0
7176,"eric after hitting the gym, trying to woo some keidran girls by strking poses like johny bravo.",2020-06-07 21:41:27.900409848+00:00,2,17,False,0
11523,stoney eating soap to create soap bubbles. he wants to show saria that he can be family friendly.,2021-09-20 00:07:54.659111387+00:00,2,32,False,0
11542,"off the set 2: red happily chats with his best bro, sythe about finally getting to do his own action stunts again",2021-09-20 00:07:54.659111387+00:00,2,31,False,0
7766,the main four playing in a rock band (or playing a round of rock band the game).,2020-08-09 21:12:58.171715874+00:00,2,18,False,0
